state,crime_type,count,year
himachal pradesh,selling of minors for prostitution (sec.372 ipc),0.0,2023
jharkhand,selling of minors for prostitution (sec.372 ipc),0.0,2023
karnataka,selling of minors for prostitution (sec.372 ipc),0.0,2023
kerala,selling of minors for prostitution (sec.372 ipc),0.0,2023
madhya pradesh,selling of minors for prostitution (sec.372 ipc),2.0,2023
maharashtra,selling of minors for prostitution (sec.372 ipc),1.0,2023
manipur,selling of minors for prostitution (sec.372 ipc),0.0,2023
meghalaya,selling of minors for prostitution (sec.372 ipc),0.0,2023
mizoram,selling of minors for prostitution (sec.372 ipc),0.0,2023
nagaland,selling of minors for prostitution (sec.372 ipc),0.0,2023
odisha,selling of minors for prostitution (sec.372 ipc),0.0,2023
punjab,selling of minors for prostitution (sec.372 ipc),0.0,2023
rajasthan,selling of minors for prostitution (sec.372 ipc),0.0,2023
sikkim,selling of minors for prostitution (sec.372 ipc),0.0,2023
tamil nadu,selling of minors for prostitution (sec.372 ipc),0.0,2023
telangana,selling of minors for prostitution (sec.372 ipc),0.0,2023
tripura,selling of minors for prostitution (sec.372 ipc),0.0,2023
uttar pradesh,selling of minors for prostitution (sec.372 ipc),2.0,2023
uttarakhand,selling of minors for prostitution (sec.372 ipc),0.0,2023
west bengal,selling of minors for prostitution (sec.372 ipc),2.0,2023
total state(s),selling of minors for prostitution (sec.372 ipc),12.0,2023
chandigarh,selling of minors for prostitution (sec.372 ipc),0.0,2023
d&n haveli and daman & diu,selling of minors for prostitution (sec.372 ipc),0.0,2023
delhi,selling of minors for prostitution (sec.372 ipc),0.0,2023
jammu & kashmir,selling of minors for prostitution (sec.372 ipc),0.0,2023
ladakh,selling of minors for prostitution (sec.372 ipc),0.0,2023
lakshadweep,selling of minors for prostitution (sec.372 ipc),0.0,2023
puducherry,selling of minors for prostitution (sec.372 ipc),0.0,2023
total ut(s),selling of minors for prostitution (sec.372 ipc),0.0,2023
total all india,selling of minors for prostitution (sec.372 ipc),0.0,2023
andhra pradesh,buying of minors for prostitution (sec.373 ipc),2.0,2023
arunachal pradesh,buying of minors for prostitution (sec.373 ipc),0.0,2023
assam,buying of minors for prostitution (sec.373 ipc),0.0,2023
bihar,buying of minors for prostitution (sec.373 ipc),0.0,2023
chhattisgarh,buying of minors for prostitution (sec.373 ipc),0.0,2023
goa,buying of minors for prostitution (sec.373 ipc),0.0,2023
gujarat,buying of minors for prostitution (sec.373 ipc),0.0,2023
haryana,buying of minors for prostitution (sec.373 ipc),0.0,2023
himachal pradesh,buying of minors for prostitution (sec.373 ipc),0.0,2023
jharkhand,buying of minors for prostitution (sec.373 ipc),0.0,2023
karnataka,buying of minors for prostitution (sec.373 ipc),0.0,2023
kerala,buying of minors for prostitution (sec.373 ipc),0.0,2023
madhya pradesh,buying of minors for prostitution (sec.373 ipc),2.0,2023
maharashtra,buying of minors for prostitution (sec.373 ipc),0.0,2023
manipur,buying of minors for prostitution (sec.373 ipc),0.0,2023
meghalaya,buying of minors for prostitution (sec.373 ipc),0.0,2023
mizoram,buying of minors for prostitution (sec.373 ipc),0.0,2023
nagaland,buying of minors for prostitution (sec.373 ipc),0.0,2023
odisha,buying of minors for prostitution (sec.373 ipc),0.0,2023
punjab,buying of minors for prostitution (sec.373 ipc),0.0,2023
rajasthan,buying of minors for prostitution (sec.373 ipc),0.0,2023
sikkim,buying of minors for prostitution (sec.373 ipc),0.0,2023
tamil nadu,buying of minors for prostitution (sec.373 ipc),0.0,2023
telangana,buying of minors for prostitution (sec.373 ipc),0.0,2023
tripura,buying of minors for prostitution (sec.373 ipc),0.0,2023
uttar pradesh,buying of minors for prostitution (sec.373 ipc),0.0,2023
uttarakhand,buying of minors for prostitution (sec.373 ipc),0.0,2023
west bengal,buying of minors for prostitution (sec.373 ipc),0.0,2023
total state(s),buying of minors for prostitution (sec.373 ipc),4.0,2023
chandigarh,buying of minors for prostitution (sec.373 ipc),0.0,2023
d&n haveli and daman & diu,buying of minors for prostitution (sec.373 ipc),0.0,2023
delhi,buying of minors for prostitution (sec.373 ipc),0.0,2023
jammu & kashmir,buying of minors for prostitution (sec.373 ipc),0.0,2023
ladakh,buying of minors for prostitution (sec.373 ipc),0.0,2023
lakshadweep,buying of minors for prostitution (sec.373 ipc),0.0,2023
puducherry,buying of minors for prostitution (sec.373 ipc),0.0,2023
total ut(s),buying of minors for prostitution (sec.373 ipc),0.0,2023
total all india,buying of minors for prostitution (sec.373 ipc),0.0,2023
andhra pradesh,"unlawful assembly (sec.143, 144 & 145)",191.0,2023
arunachal pradesh,"unlawful assembly (sec.143, 144 & 145)",1.0,2023
assam,"unlawful assembly (sec.143, 144 & 145)",147.0,2023
bihar,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
chhattisgarh,"unlawful assembly (sec.143, 144 & 145)",1.0,2023
goa,"unlawful assembly (sec.143, 144 & 145)",18.0,2023
gujarat,"unlawful assembly (sec.143, 144 & 145)",6.0,2023
haryana,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
himachal pradesh,"unlawful assembly (sec.143, 144 & 145)",14.0,2023
jharkhand,"unlawful assembly (sec.143, 144 & 145)",63.0,2023
karnataka,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
kerala,"unlawful assembly (sec.143, 144 & 145)",1657.0,2023
madhya pradesh,"unlawful assembly (sec.143, 144 & 145)",15.0,2023
maharashtra,"unlawful assembly (sec.143, 144 & 145)",723.0,2023
manipur,"unlawful assembly (sec.143, 144 & 145)",12.0,2023
meghalaya,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
mizoram,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
nagaland,"unlawful assembly (sec.143, 144 & 145)",2.0,2023
odisha,"unlawful assembly (sec.143, 144 & 145)",11.0,2023
punjab,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
rajasthan,"unlawful assembly (sec.143, 144 & 145)",3629.0,2023
sikkim,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
tamil nadu,"unlawful assembly (sec.143, 144 & 145)",3083.0,2023
telangana,"unlawful assembly (sec.143, 144 & 145)",89.0,2023
tripura,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
uttar pradesh,"unlawful assembly (sec.143, 144 & 145)",25.0,2023
uttarakhand,"unlawful assembly (sec.143, 144 & 145)",1.0,2023
west bengal,"unlawful assembly (sec.143, 144 & 145)",273.0,2023
total state(s),"unlawful assembly (sec.143, 144 & 145)",9961.0,2023
chandigarh,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
d&n haveli and daman & diu,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
delhi,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
jammu & kashmir,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
ladakh,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
lakshadweep,"unlawful assembly (sec.143, 144 & 145)",0.0,2023
puducherry,"unlawful assembly (sec.143, 144 & 145)",2.0,2023
total ut(s),"unlawful assembly (sec.143, 144 & 145)",39.0,2023
total all india,"unlawful assembly (sec.143, 144 & 145)",41.0,2023
andhra pradesh,rioting (sec.147-151 ipc),0.0,2023
arunachal pradesh,rioting (sec.147-151 ipc),0.0,2023
assam,rioting (sec.147-151 ipc),0.0,2023
bihar,rioting (sec.147-151 ipc),178.0,2023
chhattisgarh,rioting (sec.147-151 ipc),10.0,2023
goa,rioting (sec.147-151 ipc),0.0,2023
gujarat,rioting (sec.147-151 ipc),7.0,2023
haryana,rioting (sec.147-151 ipc),0.0,2023
himachal pradesh,rioting (sec.147-151 ipc),0.0,2023
jharkhand,rioting (sec.147-151 ipc),51.0,2023
karnataka,rioting (sec.147-151 ipc),70.0,2023
kerala,rioting (sec.147-151 ipc),0.0,2023
madhya pradesh,rioting (sec.147-151 ipc),30.0,2023
maharashtra,rioting (sec.147-151 ipc),351.0,2023
manipur,rioting (sec.147-151 ipc),0.0,2023
meghalaya,rioting (sec.147-151 ipc),0.0,2023
mizoram,rioting (sec.147-151 ipc),0.0,2023
nagaland,rioting (sec.147-151 ipc),0.0,2023
odisha,rioting (sec.147-151 ipc),40.0,2023
punjab,rioting (sec.147-151 ipc),0.0,2023
rajasthan,rioting (sec.147-151 ipc),0.0,2023
sikkim,rioting (sec.147-151 ipc),0.0,2023
tamil nadu,rioting (sec.147-151 ipc),1.0,2023
telangana,rioting (sec.147-151 ipc),0.0,2023
tripura,rioting (sec.147-151 ipc),0.0,2023
uttar pradesh,rioting (sec.147-151 ipc),28.0,2023
uttarakhand,rioting (sec.147-151 ipc),3.0,2023
west bengal,rioting (sec.147-151 ipc),0.0,2023
total state(s),rioting (sec.147-151 ipc),769.0,2023
chandigarh,rioting (sec.147-151 ipc),0.0,2023
d&n haveli and daman & diu,rioting (sec.147-151 ipc),0.0,2023
delhi,rioting (sec.147-151 ipc),0.0,2023
jammu & kashmir,rioting (sec.147-151 ipc),0.0,2023
ladakh,rioting (sec.147-151 ipc),0.0,2023
lakshadweep,rioting (sec.147-151 ipc),0.0,2023
puducherry,rioting (sec.147-151 ipc),0.0,2023
total ut(s),rioting (sec.147-151 ipc),0.0,2023
total all india,rioting (sec.147-151 ipc),0.0,2023
andhra pradesh,rioting (sec.147-151 ipc),16.0,2023
arunachal pradesh,rioting (sec.147-151 ipc),0.0,2023
assam,rioting (sec.147-151 ipc),0.0,2023
bihar,rioting (sec.147-151 ipc),371.0,2023
chhattisgarh,rioting (sec.147-151 ipc),14.0,2023
goa,rioting (sec.147-151 ipc),0.0,2023
gujarat,rioting (sec.147-151 ipc),5.0,2023
haryana,rioting (sec.147-151 ipc),0.0,2023
himachal pradesh,rioting (sec.147-151 ipc),0.0,2023
jharkhand,rioting (sec.147-151 ipc),0.0,2023
karnataka,rioting (sec.147-151 ipc),8.0,2023
kerala,rioting (sec.147-151 ipc),14.0,2023
madhya pradesh,rioting (sec.147-151 ipc),27.0,2023
maharashtra,rioting (sec.147-151 ipc),22.0,2023
manipur,rioting (sec.147-151 ipc),1.0,2023
meghalaya,rioting (sec.147-151 ipc),2.0,2023
mizoram,rioting (sec.147-151 ipc),0.0,2023
nagaland,rioting (sec.147-151 ipc),0.0,2023
odisha,rioting (sec.147-151 ipc),0.0,2023
punjab,rioting (sec.147-151 ipc),0.0,2023
rajasthan,rioting (sec.147-151 ipc),0.0,2023
sikkim,rioting (sec.147-151 ipc),0.0,2023
tamil nadu,rioting (sec.147-151 ipc),3.0,2023
telangana,rioting (sec.147-151 ipc),12.0,2023
tripura,rioting (sec.147-151 ipc),7.0,2023
uttar pradesh,rioting (sec.147-151 ipc),4.0,2023
uttarakhand,rioting (sec.147-151 ipc),0.0,2023
west bengal,rioting (sec.147-151 ipc),3.0,2023
total state(s),rioting (sec.147-151 ipc),509.0,2023
chandigarh,rioting (sec.147-151 ipc),0.0,2023
d&n haveli and daman & diu,rioting (sec.147-151 ipc),1.0,2023
delhi,rioting (sec.147-151 ipc),2.0,2023
jammu & kashmir,rioting (sec.147-151 ipc),3.0,2023
ladakh,rioting (sec.147-151 ipc),12.0,2023
lakshadweep,rioting (sec.147-151 ipc),0.0,2023
puducherry,rioting (sec.147-151 ipc),1.0,2023
total ut(s),rioting (sec.147-151 ipc),0.0,2023
total all india,rioting (sec.147-151 ipc),19.0,2023
andhra pradesh,offences promoting enmity between different groups (total),200.0,2023
arunachal pradesh,offences promoting enmity between different groups (total),0.0,2023
assam,offences promoting enmity between different groups (total),43.0,2023
bihar,offences promoting enmity between different groups (total),10.0,2023
chhattisgarh,offences promoting enmity between different groups (total),9.0,2023
goa,offences promoting enmity between different groups (total),5.0,2023
gujarat,offences promoting enmity between different groups (total),23.0,2023
haryana,offences promoting enmity between different groups (total),102.0,2023
himachal pradesh,offences promoting enmity between different groups (total),8.0,2023
jharkhand,offences promoting enmity between different groups (total),5.0,2023
karnataka,offences promoting enmity between different groups (total),101.0,2023
kerala,offences promoting enmity between different groups (total),47.0,2023
madhya pradesh,offences promoting enmity between different groups (total),105.0,2023
maharashtra,offences promoting enmity between different groups (total),283.0,2023
manipur,offences promoting enmity between different groups (total),473.0,2023
meghalaya,offences promoting enmity between different groups (total),6.0,2023
mizoram,offences promoting enmity between different groups (total),0.0,2023
nagaland,offences promoting enmity between different groups (total),3.0,2023
odisha,offences promoting enmity between different groups (total),0.0,2023
punjab,offences promoting enmity between different groups (total),30.0,2023
rajasthan,offences promoting enmity between different groups (total),91.0,2023
sikkim,offences promoting enmity between different groups (total),2.0,2023
tamil nadu,offences promoting enmity between different groups (total),147.0,2023
telangana,offences promoting enmity between different groups (total),161.0,2023
tripura,offences promoting enmity between different groups (total),3.0,2023
uttar pradesh,offences promoting enmity between different groups (total),198.0,2023
uttarakhand,offences promoting enmity between different groups (total),36.0,2023
west bengal,offences promoting enmity between different groups (total),26.0,2023
total state(s),offences promoting enmity between different groups (total),2117.0,2023
chandigarh,offences promoting enmity between different groups (total),1.0,2023
d&n haveli and daman & diu,offences promoting enmity between different groups (total),0.0,2023
delhi,offences promoting enmity between different groups (total),0.0,2023
jammu & kashmir,offences promoting enmity between different groups (total),18.0,2023
ladakh,offences promoting enmity between different groups (total),18.0,2023
lakshadweep,offences promoting enmity between different groups (total),1.0,2023
puducherry,offences promoting enmity between different groups (total),0.0,2023
total ut(s),offences promoting enmity between different groups (total),0.0,2023
total all india,offences promoting enmity between different groups (total),38.0,2023
andhra pradesh,theft (section 379 ipc),7375.0,2023
arunachal pradesh,theft (section 379 ipc),538.0,2023
assam,theft (section 379 ipc),6836.0,2023
bihar,theft (section 379 ipc),18280.0,2023
chhattisgarh,theft (section 379 ipc),3243.0,2023
goa,theft (section 379 ipc),342.0,2023
gujarat,theft (section 379 ipc),13450.0,2023
haryana,theft (section 379 ipc),11331.0,2023
himachal pradesh,theft (section 379 ipc),358.0,2023
jharkhand,theft (section 379 ipc),4656.0,2023
karnataka,theft (section 379 ipc),11606.0,2023
kerala,theft (section 379 ipc),2938.0,2023
madhya pradesh,theft (section 379 ipc),19690.0,2023
maharashtra,theft (section 379 ipc),60073.0,2023
manipur,theft (section 379 ipc),1346.0,2023
meghalaya,theft (section 379 ipc),619.0,2023
mizoram,theft (section 379 ipc),859.0,2023
nagaland,theft (section 379 ipc),149.0,2023
odisha,theft (section 379 ipc),11477.0,2023
punjab,theft (section 379 ipc),4481.0,2023
rajasthan,theft (section 379 ipc),17599.0,2023
sikkim,theft (section 379 ipc),36.0,2023
tamil nadu,theft (section 379 ipc),9478.0,2023
telangana,theft (section 379 ipc),9526.0,2023
tripura,theft (section 379 ipc),185.0,2023
uttar pradesh,theft (section 379 ipc),23379.0,2023
uttarakhand,theft (section 379 ipc),1481.0,2023
west bengal,theft (section 379 ipc),7088.0,2023
total state(s),theft (section 379 ipc),248419.0,2023
chandigarh,theft (section 379 ipc),31.0,2023
d&n haveli and daman & diu,theft (section 379 ipc),271.0,2023
delhi,theft (section 379 ipc),91.0,2023
jammu & kashmir,theft (section 379 ipc),188492.0,2023
ladakh,theft (section 379 ipc),1471.0,2023
lakshadweep,theft (section 379 ipc),12.0,2023
puducherry,theft (section 379 ipc),20.0,2023
total ut(s),theft (section 379 ipc),143.0,2023
total all india,theft (section 379 ipc),190531.0,2023
andhra pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),3587.0,2023
arunachal pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),191.0,2023
assam,burglary (sec.454 to 460 r/w sec.380 ipc),3035.0,2023
bihar,burglary (sec.454 to 460 r/w sec.380 ipc),4690.0,2023
chhattisgarh,burglary (sec.454 to 460 r/w sec.380 ipc),3808.0,2023
goa,burglary (sec.454 to 460 r/w sec.380 ipc),113.0,2023
gujarat,burglary (sec.454 to 460 r/w sec.380 ipc),3508.0,2023
haryana,burglary (sec.454 to 460 r/w sec.380 ipc),9219.0,2023
himachal pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),506.0,2023
jharkhand,burglary (sec.454 to 460 r/w sec.380 ipc),2014.0,2023
karnataka,burglary (sec.454 to 460 r/w sec.380 ipc),6035.0,2023
kerala,burglary (sec.454 to 460 r/w sec.380 ipc),2695.0,2023
madhya pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),8385.0,2023
maharashtra,burglary (sec.454 to 460 r/w sec.380 ipc),13506.0,2023
manipur,burglary (sec.454 to 460 r/w sec.380 ipc),183.0,2023
meghalaya,burglary (sec.454 to 460 r/w sec.380 ipc),245.0,2023
mizoram,burglary (sec.454 to 460 r/w sec.380 ipc),1242.0,2023
nagaland,burglary (sec.454 to 460 r/w sec.380 ipc),72.0,2023
odisha,burglary (sec.454 to 460 r/w sec.380 ipc),6071.0,2023
punjab,burglary (sec.454 to 460 r/w sec.380 ipc),3766.0,2023
rajasthan,burglary (sec.454 to 460 r/w sec.380 ipc),7726.0,2023
sikkim,burglary (sec.454 to 460 r/w sec.380 ipc),59.0,2023
tamil nadu,burglary (sec.454 to 460 r/w sec.380 ipc),5253.0,2023
telangana,burglary (sec.454 to 460 r/w sec.380 ipc),5331.0,2023
tripura,burglary (sec.454 to 460 r/w sec.380 ipc),124.0,2023
uttar pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),6968.0,2023
uttarakhand,burglary (sec.454 to 460 r/w sec.380 ipc),523.0,2023
west bengal,burglary (sec.454 to 460 r/w sec.380 ipc),81.0,2023
total state(s),burglary (sec.454 to 460 r/w sec.380 ipc),98936.0,2023
chandigarh,burglary (sec.454 to 460 r/w sec.380 ipc),35.0,2023
d&n haveli and daman & diu,burglary (sec.454 to 460 r/w sec.380 ipc),89.0,2023
delhi,burglary (sec.454 to 460 r/w sec.380 ipc),76.0,2023
jammu & kashmir,burglary (sec.454 to 460 r/w sec.380 ipc),6916.0,2023
ladakh,burglary (sec.454 to 460 r/w sec.380 ipc),1425.0,2023
lakshadweep,burglary (sec.454 to 460 r/w sec.380 ipc),35.0,2023
puducherry,burglary (sec.454 to 460 r/w sec.380 ipc),0.0,2023
total ut(s),burglary (sec.454 to 460 r/w sec.380 ipc),61.0,2023
total all india,burglary (sec.454 to 460 r/w sec.380 ipc),8637.0,2023
andhra pradesh,dacoity,0.0,2023
arunachal pradesh,dacoity,0.0,2023
assam,dacoity,0.0,2023
bihar,dacoity,1.0,2023
chhattisgarh,dacoity,3.0,2023
goa,dacoity,0.0,2023
gujarat,dacoity,0.0,2023
haryana,dacoity,0.0,2023
himachal pradesh,dacoity,0.0,2023
jharkhand,dacoity,1.0,2023
karnataka,dacoity,0.0,2023
kerala,dacoity,0.0,2023
madhya pradesh,dacoity,1.0,2023
maharashtra,dacoity,3.0,2023
manipur,dacoity,0.0,2023
meghalaya,dacoity,0.0,2023
mizoram,dacoity,0.0,2023
nagaland,dacoity,0.0,2023
odisha,dacoity,0.0,2023
punjab,dacoity,1.0,2023
rajasthan,dacoity,1.0,2023
sikkim,dacoity,0.0,2023
tamil nadu,dacoity,0.0,2023
telangana,dacoity,0.0,2023
tripura,dacoity,0.0,2023
uttar pradesh,dacoity,1.0,2023
uttarakhand,dacoity,0.0,2023
west bengal,dacoity,2.0,2023
total state(s),dacoity,14.0,2023
chandigarh,dacoity,0.0,2023
d&n haveli and daman & diu,dacoity,0.0,2023
delhi,dacoity,0.0,2023
jammu & kashmir,dacoity,0.0,2023
ladakh,dacoity,0.0,2023
lakshadweep,dacoity,0.0,2023
puducherry,dacoity,0.0,2023
total ut(s),dacoity,0.0,2023
total all india,dacoity,0.0,2023
andhra pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),5.0,2023
arunachal pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
assam,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),3.0,2023
bihar,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),273.0,2023
chhattisgarh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2.0,2023
goa,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
gujarat,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),18.0,2023
haryana,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),7.0,2023
himachal pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
jharkhand,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),20.0,2023
karnataka,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),137.0,2023
kerala,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),16.0,2023
madhya pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),135.0,2023
maharashtra,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),216.0,2023
manipur,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
meghalaya,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
mizoram,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
nagaland,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
odisha,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),240.0,2023
punjab,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),83.0,2023
rajasthan,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),33.0,2023
sikkim,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
tamil nadu,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),83.0,2023
telangana,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),1.0,2023
tripura,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
uttar pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),94.0,2023
uttarakhand,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2.0,2023
west bengal,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2641.0,2023
total state(s),making preparation and assembly for committing dacoity (sec.399 & 402 ipc),4009.0,2023
chandigarh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
d&n haveli and daman & diu,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
delhi,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
jammu & kashmir,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),1.0,2023
ladakh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
lakshadweep,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
puducherry,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2023
total ut(s),making preparation and assembly for committing dacoity (sec.399 & 402 ipc),6.0,2023
total all india,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),7.0,2023
andhra pradesh,criminal misappropriation (sec.403/404 r/w other ipc),39.0,2023
arunachal pradesh,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
assam,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
bihar,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
chhattisgarh,criminal misappropriation (sec.403/404 r/w other ipc),1.0,2023
goa,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
gujarat,criminal misappropriation (sec.403/404 r/w other ipc),5.0,2023
haryana,criminal misappropriation (sec.403/404 r/w other ipc),3.0,2023
himachal pradesh,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
jharkhand,criminal misappropriation (sec.403/404 r/w other ipc),18.0,2023
karnataka,criminal misappropriation (sec.403/404 r/w other ipc),11.0,2023
kerala,criminal misappropriation (sec.403/404 r/w other ipc),2.0,2023
madhya pradesh,criminal misappropriation (sec.403/404 r/w other ipc),5.0,2023
maharashtra,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
manipur,criminal misappropriation (sec.403/404 r/w other ipc),1.0,2023
meghalaya,criminal misappropriation (sec.403/404 r/w other ipc),1.0,2023
mizoram,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
nagaland,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
odisha,criminal misappropriation (sec.403/404 r/w other ipc),1.0,2023
punjab,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
rajasthan,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
sikkim,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
tamil nadu,criminal misappropriation (sec.403/404 r/w other ipc),2.0,2023
telangana,criminal misappropriation (sec.403/404 r/w other ipc),25.0,2023
tripura,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
uttar pradesh,criminal misappropriation (sec.403/404 r/w other ipc),4.0,2023
uttarakhand,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
west bengal,criminal misappropriation (sec.403/404 r/w other ipc),1.0,2023
total state(s),criminal misappropriation (sec.403/404 r/w other ipc),119.0,2023
chandigarh,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
d&n haveli and daman & diu,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
delhi,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
jammu & kashmir,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
ladakh,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
lakshadweep,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
puducherry,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
total ut(s),criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
total all india,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2023
andhra pradesh,counterfeiting,0.0,2023
arunachal pradesh,counterfeiting,0.0,2023
assam,counterfeiting,0.0,2023
bihar,counterfeiting,0.0,2023
chhattisgarh,counterfeiting,0.0,2023
goa,counterfeiting,0.0,2023
gujarat,counterfeiting,0.0,2023
haryana,counterfeiting,5.0,2023
himachal pradesh,counterfeiting,0.0,2023
jharkhand,counterfeiting,0.0,2023
karnataka,counterfeiting,0.0,2023
kerala,counterfeiting,1.0,2023
madhya pradesh,counterfeiting,1.0,2023
maharashtra,counterfeiting,1.0,2023
manipur,counterfeiting,0.0,2023
meghalaya,counterfeiting,1.0,2023
mizoram,counterfeiting,0.0,2023
nagaland,counterfeiting,0.0,2023
odisha,counterfeiting,3.0,2023
punjab,counterfeiting,1.0,2023
rajasthan,counterfeiting,1.0,2023
sikkim,counterfeiting,0.0,2023
tamil nadu,counterfeiting,0.0,2023
telangana,counterfeiting,0.0,2023
tripura,counterfeiting,0.0,2023
uttar pradesh,counterfeiting,1.0,2023
uttarakhand,counterfeiting,0.0,2023
west bengal,counterfeiting,0.0,2023
total state(s),counterfeiting,15.0,2023
chandigarh,counterfeiting,0.0,2023
d&n haveli and daman & diu,counterfeiting,0.0,2023
delhi,counterfeiting,0.0,2023
jammu & kashmir,counterfeiting,0.0,2023
ladakh,counterfeiting,0.0,2023
lakshadweep,counterfeiting,0.0,2023
puducherry,counterfeiting,0.0,2023
total ut(s),counterfeiting,0.0,2023
total all india,counterfeiting,0.0,2023
andhra pradesh,"forgery, cheating & fraud",7489.0,2023
arunachal pradesh,"forgery, cheating & fraud",131.0,2023
assam,"forgery, cheating & fraud",4048.0,2023
bihar,"forgery, cheating & fraud",11663.0,2023
chhattisgarh,"forgery, cheating & fraud",1708.0,2023
goa,"forgery, cheating & fraud",126.0,2023
gujarat,"forgery, cheating & fraud",4082.0,2023
haryana,"forgery, cheating & fraud",6854.0,2023
himachal pradesh,"forgery, cheating & fraud",595.0,2023
jharkhand,"forgery, cheating & fraud",3580.0,2023
karnataka,"forgery, cheating & fraud",7556.0,2023
kerala,"forgery, cheating & fraud",11029.0,2023
madhya pradesh,"forgery, cheating & fraud",3091.0,2023
maharashtra,"forgery, cheating & fraud",17273.0,2023
manipur,"forgery, cheating & fraud",140.0,2023
meghalaya,"forgery, cheating & fraud",280.0,2023
mizoram,"forgery, cheating & fraud",173.0,2023
nagaland,"forgery, cheating & fraud",58.0,2023
