state,crime_type,count,year
Mizoram,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2021
Nagaland,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2021
Odisha,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Punjab,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Rajasthan,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2021
Sikkim,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Tamil Nadu,Criminal Misappropriation (Sec.403/404 r/w Other IPC),5.0,2021
Telangana,Criminal Misappropriation (Sec.403/404 r/w Other IPC),6.0,2021
Tripura,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Uttar Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),73.0,2021
Uttarakhand,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
West Bengal,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2021
TOTAL STATE(S),Criminal Misappropriation (Sec.403/404 r/w Other IPC),177.0,2021
Chandigarh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
D&N Haveli and Daman & Diu,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Delhi,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Jammu & Kashmir,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Ladakh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Lakshadweep,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Puducherry,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
TOTAL UT(S),Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
TOTAL ALL INDIA,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Andhra Pradesh,Counterfeiting,0.0,2021
Arunachal Pradesh,Counterfeiting,0.0,2021
Assam,Counterfeiting,0.0,2021
Bihar,Counterfeiting,0.0,2021
Chhattisgarh,Counterfeiting,0.0,2021
Goa,Counterfeiting,0.0,2021
Gujarat,Counterfeiting,0.0,2021
Haryana,Counterfeiting,0.0,2021
Himachal Pradesh,Counterfeiting,0.0,2021
Jharkhand,Counterfeiting,0.0,2021
Karnataka,Counterfeiting,0.0,2021
Kerala,Counterfeiting,0.0,2021
Madhya Pradesh,Counterfeiting,1.0,2021
Maharashtra,Counterfeiting,1.0,2021
Manipur,Counterfeiting,0.0,2021
Meghalaya,Counterfeiting,0.0,2021
Mizoram,Counterfeiting,0.0,2021
Nagaland,Counterfeiting,0.0,2021
Odisha,Counterfeiting,0.0,2021
Punjab,Counterfeiting,0.0,2021
Rajasthan,Counterfeiting,0.0,2021
Sikkim,Counterfeiting,0.0,2021
Tamil Nadu,Counterfeiting,0.0,2021
Telangana,Counterfeiting,0.0,2021
Tripura,Counterfeiting,0.0,2021
Uttar Pradesh,Counterfeiting,2.0,2021
Uttarakhand,Counterfeiting,0.0,2021
West Bengal,Counterfeiting,0.0,2021
TOTAL STATE(S),Counterfeiting,4.0,2021
Chandigarh,Counterfeiting,0.0,2021
D&N Haveli and Daman & Diu,Counterfeiting,0.0,2021
Delhi,Counterfeiting,0.0,2021
Jammu & Kashmir,Counterfeiting,0.0,2021
Ladakh,Counterfeiting,0.0,2021
Lakshadweep,Counterfeiting,0.0,2021
Puducherry,Counterfeiting,0.0,2021
TOTAL UT(S),Counterfeiting,0.0,2021
TOTAL ALL INDIA,Counterfeiting,0.0,2021
Andhra Pradesh,"Forgery, Cheating & Fraud",8154.0,2021
Arunachal Pradesh,"Forgery, Cheating & Fraud",135.0,2021
Assam,"Forgery, Cheating & Fraud",8588.0,2021
Bihar,"Forgery, Cheating & Fraud",7613.0,2021
Chhattisgarh,"Forgery, Cheating & Fraud",1513.0,2021
Goa,"Forgery, Cheating & Fraud",95.0,2021
Gujarat,"Forgery, Cheating & Fraud",3417.0,2021
Haryana,"Forgery, Cheating & Fraud",4720.0,2021
Himachal Pradesh,"Forgery, Cheating & Fraud",400.0,2021
Jharkhand,"Forgery, Cheating & Fraud",2581.0,2021
Karnataka,"Forgery, Cheating & Fraud",5934.0,2021
Kerala,"Forgery, Cheating & Fraud",5214.0,2021
Madhya Pradesh,"Forgery, Cheating & Fraud",3857.0,2021
Maharashtra,"Forgery, Cheating & Fraud",13579.0,2021
Manipur,"Forgery, Cheating & Fraud",107.0,2021
Meghalaya,"Forgery, Cheating & Fraud",331.0,2021
Mizoram,"Forgery, Cheating & Fraud",176.0,2021
Nagaland,"Forgery, Cheating & Fraud",47.0,2021
Odisha,"Forgery, Cheating & Fraud",5238.0,2021
Punjab,"Forgery, Cheating & Fraud",3278.0,2021
Rajasthan,"Forgery, Cheating & Fraud",23348.0,2021
Sikkim,"Forgery, Cheating & Fraud",68.0,2021
Tamil Nadu,"Forgery, Cheating & Fraud",3386.0,2021
Telangana,"Forgery, Cheating & Fraud",20065.0,2021
Tripura,"Forgery, Cheating & Fraud",191.0,2021
Uttar Pradesh,"Forgery, Cheating & Fraud",13925.0,2021
Uttarakhand,"Forgery, Cheating & Fraud",1463.0,2021
West Bengal,"Forgery, Cheating & Fraud",8904.0,2021
TOTAL STATE(S),"Forgery, Cheating & Fraud",146327.0,2021
Chandigarh,"Forgery, Cheating & Fraud",27.0,2021
D&N Haveli and Daman & Diu,"Forgery, Cheating & Fraud",167.0,2021
Delhi,"Forgery, Cheating & Fraud",31.0,2021
Jammu & Kashmir,"Forgery, Cheating & Fraud",4831.0,2021
Ladakh,"Forgery, Cheating & Fraud",590.0,2021
Lakshadweep,"Forgery, Cheating & Fraud",21.0,2021
Puducherry,"Forgery, Cheating & Fraud",1.0,2021
TOTAL UT(S),"Forgery, Cheating & Fraud",78.0,2021
TOTAL ALL INDIA,"Forgery, Cheating & Fraud",5746.0,2021
Andhra Pradesh,"Forgery, Cheating & Fraud",291.0,2021
Arunachal Pradesh,"Forgery, Cheating & Fraud",25.0,2021
Assam,"Forgery, Cheating & Fraud",1112.0,2021
Bihar,"Forgery, Cheating & Fraud",1347.0,2021
Chhattisgarh,"Forgery, Cheating & Fraud",22.0,2021
Goa,"Forgery, Cheating & Fraud",5.0,2021
Gujarat,"Forgery, Cheating & Fraud",820.0,2021
Haryana,"Forgery, Cheating & Fraud",475.0,2021
Himachal Pradesh,"Forgery, Cheating & Fraud",28.0,2021
Jharkhand,"Forgery, Cheating & Fraud",450.0,2021
Karnataka,"Forgery, Cheating & Fraud",470.0,2021
Kerala,"Forgery, Cheating & Fraud",368.0,2021
Madhya Pradesh,"Forgery, Cheating & Fraud",289.0,2021
Maharashtra,"Forgery, Cheating & Fraud",1055.0,2021
Manipur,"Forgery, Cheating & Fraud",23.0,2021
Meghalaya,"Forgery, Cheating & Fraud",29.0,2021
Mizoram,"Forgery, Cheating & Fraud",11.0,2021
Nagaland,"Forgery, Cheating & Fraud",8.0,2021
Odisha,"Forgery, Cheating & Fraud",9.0,2021
Punjab,"Forgery, Cheating & Fraud",32.0,2021
Rajasthan,"Forgery, Cheating & Fraud",4341.0,2021
Sikkim,"Forgery, Cheating & Fraud",6.0,2021
Tamil Nadu,"Forgery, Cheating & Fraud",342.0,2021
Telangana,"Forgery, Cheating & Fraud",606.0,2021
Tripura,"Forgery, Cheating & Fraud",32.0,2021
Uttar Pradesh,"Forgery, Cheating & Fraud",3868.0,2021
Uttarakhand,"Forgery, Cheating & Fraud",120.0,2021
West Bengal,"Forgery, Cheating & Fraud",773.0,2021
TOTAL STATE(S),"Forgery, Cheating & Fraud",16957.0,2021
Chandigarh,"Forgery, Cheating & Fraud",1.0,2021
D&N Haveli and Daman & Diu,"Forgery, Cheating & Fraud",0.0,2021
Delhi,"Forgery, Cheating & Fraud",5.0,2021
Jammu & Kashmir,"Forgery, Cheating & Fraud",238.0,2021
Ladakh,"Forgery, Cheating & Fraud",205.0,2021
Lakshadweep,"Forgery, Cheating & Fraud",0.0,2021
Puducherry,"Forgery, Cheating & Fraud",1.0,2021
TOTAL UT(S),"Forgery, Cheating & Fraud",1.0,2021
TOTAL ALL INDIA,"Forgery, Cheating & Fraud",451.0,2021
Andhra Pradesh,Offences Relating to Documents & Property Marks (Total),8174.0,2021
Arunachal Pradesh,Offences Relating to Documents & Property Marks (Total),136.0,2021
Assam,Offences Relating to Documents & Property Marks (Total),8663.0,2021
Bihar,Offences Relating to Documents & Property Marks (Total),7649.0,2021
Chhattisgarh,Offences Relating to Documents & Property Marks (Total),1524.0,2021
Goa,Offences Relating to Documents & Property Marks (Total),96.0,2021
Gujarat,Offences Relating to Documents & Property Marks (Total),3448.0,2021
Haryana,Offences Relating to Documents & Property Marks (Total),4733.0,2021
Himachal Pradesh,Offences Relating to Documents & Property Marks (Total),404.0,2021
Jharkhand,Offences Relating to Documents & Property Marks (Total),2585.0,2021
Karnataka,Offences Relating to Documents & Property Marks (Total),5969.0,2021
Kerala,Offences Relating to Documents & Property Marks (Total),5239.0,2021
Madhya Pradesh,Offences Relating to Documents & Property Marks (Total),3884.0,2021
Maharashtra,Offences Relating to Documents & Property Marks (Total),13636.0,2021
Manipur,Offences Relating to Documents & Property Marks (Total),108.0,2021
Meghalaya,Offences Relating to Documents & Property Marks (Total),336.0,2021
Mizoram,Offences Relating to Documents & Property Marks (Total),178.0,2021
Nagaland,Offences Relating to Documents & Property Marks (Total),47.0,2021
Odisha,Offences Relating to Documents & Property Marks (Total),5256.0,2021
Punjab,Offences Relating to Documents & Property Marks (Total),3295.0,2021
Rajasthan,Offences Relating to Documents & Property Marks (Total),23402.0,2021
Sikkim,Offences Relating to Documents & Property Marks (Total),68.0,2021
Tamil Nadu,Offences Relating to Documents & Property Marks (Total),3448.0,2021
Telangana,Offences Relating to Documents & Property Marks (Total),20081.0,2021
Tripura,Offences Relating to Documents & Property Marks (Total),193.0,2021
Uttar Pradesh,Offences Relating to Documents & Property Marks (Total),13971.0,2021
Uttarakhand,Offences Relating to Documents & Property Marks (Total),1468.0,2021
West Bengal,Offences Relating to Documents & Property Marks (Total),8986.0,2021
TOTAL STATE(S),Offences Relating to Documents & Property Marks (Total),146977.0,2021
Chandigarh,Offences Relating to Documents & Property Marks (Total),27.0,2021
D&N Haveli and Daman & Diu,Offences Relating to Documents & Property Marks (Total),168.0,2021
Delhi,Offences Relating to Documents & Property Marks (Total),31.0,2021
Jammu & Kashmir,Offences Relating to Documents & Property Marks (Total),4867.0,2021
Ladakh,Offences Relating to Documents & Property Marks (Total),598.0,2021
Lakshadweep,Offences Relating to Documents & Property Marks (Total),21.0,2021
Puducherry,Offences Relating to Documents & Property Marks (Total),1.0,2021
TOTAL UT(S),Offences Relating to Documents & Property Marks (Total),82.0,2021
TOTAL ALL INDIA,Offences Relating to Documents & Property Marks (Total),5795.0,2021
Andhra Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),760.0,2021
Arunachal Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Assam,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),264.0,2021
Bihar,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),165.0,2021
Chhattisgarh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Goa,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1.0,2021
Gujarat,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),4.0,2021
Haryana,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),3.0,2021
Himachal Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1.0,2021
Jharkhand,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Karnataka,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),67.0,2021
Kerala,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),7.0,2021
Madhya Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),8.0,2021
Maharashtra,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),12.0,2021
Manipur,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1.0,2021
Meghalaya,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),3.0,2021
Mizoram,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Nagaland,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Odisha,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Punjab,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),4.0,2021
Rajasthan,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Sikkim,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1.0,2021
Tamil Nadu,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),880.0,2021
Telangana,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),59.0,2021
Tripura,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),5.0,2021
Uttar Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),789.0,2021
Uttarakhand,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
West Bengal,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.0,2021
TOTAL STATE(S),Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),3036.0,2021
Chandigarh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
D&N Haveli and Daman & Diu,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Delhi,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Jammu & Kashmir,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Ladakh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Lakshadweep,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
Puducherry,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2021
TOTAL UT(S),Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),54.0,2021
TOTAL ALL INDIA,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),54.0,2021
Andhra Pradesh,Rash Driving on Public way,3665.0,2021
Arunachal Pradesh,Rash Driving on Public way,76.0,2021
Assam,Rash Driving on Public way,3792.0,2021
Bihar,Rash Driving on Public way,574.0,2021
Chhattisgarh,Rash Driving on Public way,884.0,2021
Goa,Rash Driving on Public way,160.0,2021
Gujarat,Rash Driving on Public way,4944.0,2021
Haryana,Rash Driving on Public way,956.0,2021
Himachal Pradesh,Rash Driving on Public way,537.0,2021
Jharkhand,Rash Driving on Public way,480.0,2021
Karnataka,Rash Driving on Public way,14634.0,2021
Kerala,Rash Driving on Public way,23668.0,2021
Madhya Pradesh,Rash Driving on Public way,5675.0,2021
Maharashtra,Rash Driving on Public way,9803.0,2021
Manipur,Rash Driving on Public way,151.0,2021
Meghalaya,Rash Driving on Public way,42.0,2021
Mizoram,Rash Driving on Public way,6.0,2021
Nagaland,Rash Driving on Public way,0.0,2021
Odisha,Rash Driving on Public way,1759.0,2021
Punjab,Rash Driving on Public way,1022.0,2021
Rajasthan,Rash Driving on Public way,2447.0,2021
Sikkim,Rash Driving on Public way,78.0,2021
Tamil Nadu,Rash Driving on Public way,20743.0,2021
Telangana,Rash Driving on Public way,1369.0,2021
Tripura,Rash Driving on Public way,283.0,2021
Uttar Pradesh,Rash Driving on Public way,10616.0,2021
Uttarakhand,Rash Driving on Public way,199.0,2021
West Bengal,Rash Driving on Public way,4423.0,2021
TOTAL STATE(S),Rash Driving on Public way,112986.0,2021
Chandigarh,Rash Driving on Public way,29.0,2021
D&N Haveli and Daman & Diu,Rash Driving on Public way,8.0,2021
Delhi,Rash Driving on Public way,59.0,2021
Jammu & Kashmir,Rash Driving on Public way,212.0,2021
Ladakh,Rash Driving on Public way,165.0,2021
Lakshadweep,Rash Driving on Public way,14.0,2021
Puducherry,Rash Driving on Public way,0.0,2021
TOTAL UT(S),Rash Driving on Public way,440.0,2021
TOTAL ALL INDIA,Rash Driving on Public way,927.0,2021
Andhra Pradesh,Obstruction on Public way (Sec.283 IPC),15.0,2021
Arunachal Pradesh,Obstruction on Public way (Sec.283 IPC),0.0,2021
Assam,Obstruction on Public way (Sec.283 IPC),3.0,2021
Bihar,Obstruction on Public way (Sec.283 IPC),0.0,2021
Chhattisgarh,Obstruction on Public way (Sec.283 IPC),102.0,2021
Goa,Obstruction on Public way (Sec.283 IPC),0.0,2021
Gujarat,Obstruction on Public way (Sec.283 IPC),20778.0,2021
Haryana,Obstruction on Public way (Sec.283 IPC),973.0,2021
Himachal Pradesh,Obstruction on Public way (Sec.283 IPC),1686.0,2021
Jharkhand,Obstruction on Public way (Sec.283 IPC),1.0,2021
Karnataka,Obstruction on Public way (Sec.283 IPC),2212.0,2021
Kerala,Obstruction on Public way (Sec.283 IPC),2479.0,2021
Madhya Pradesh,Obstruction on Public way (Sec.283 IPC),254.0,2021
Maharashtra,Obstruction on Public way (Sec.283 IPC),18740.0,2021
Manipur,Obstruction on Public way (Sec.283 IPC),0.0,2021
Meghalaya,Obstruction on Public way (Sec.283 IPC),0.0,2021
Mizoram,Obstruction on Public way (Sec.283 IPC),0.0,2021
Nagaland,Obstruction on Public way (Sec.283 IPC),0.0,2021
Odisha,Obstruction on Public way (Sec.283 IPC),1.0,2021
Punjab,Obstruction on Public way (Sec.283 IPC),212.0,2021
Rajasthan,Obstruction on Public way (Sec.283 IPC),22.0,2021
Sikkim,Obstruction on Public way (Sec.283 IPC),0.0,2021
Tamil Nadu,Obstruction on Public way (Sec.283 IPC),1830.0,2021
Telangana,Obstruction on Public way (Sec.283 IPC),3.0,2021
Tripura,Obstruction on Public way (Sec.283 IPC),0.0,2021
Uttar Pradesh,Obstruction on Public way (Sec.283 IPC),6.0,2021
Uttarakhand,Obstruction on Public way (Sec.283 IPC),0.0,2021
West Bengal,Obstruction on Public way (Sec.283 IPC),274.0,2021
TOTAL STATE(S),Obstruction on Public way (Sec.283 IPC),49591.0,2021
Chandigarh,Obstruction on Public way (Sec.283 IPC),0.0,2021
D&N Haveli and Daman & Diu,Obstruction on Public way (Sec.283 IPC),33.0,2021
Delhi,Obstruction on Public way (Sec.283 IPC),0.0,2021
Jammu & Kashmir,Obstruction on Public way (Sec.283 IPC),8914.0,2021
Ladakh,Obstruction on Public way (Sec.283 IPC),0.0,2021
Lakshadweep,Obstruction on Public way (Sec.283 IPC),0.0,2021
Puducherry,Obstruction on Public way (Sec.283 IPC),2.0,2021
TOTAL UT(S),Obstruction on Public way (Sec.283 IPC),22.0,2021
TOTAL ALL INDIA,Obstruction on Public way (Sec.283 IPC),8971.0,2021
Andhra Pradesh,Sale of obscene Books/Objects (Sec.292 & 293),1.0,2021
Arunachal Pradesh,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Assam,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Bihar,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Chhattisgarh,Sale of obscene Books/Objects (Sec.292 & 293),1.0,2021
Goa,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Gujarat,Sale of obscene Books/Objects (Sec.292 & 293),9.0,2021
Haryana,Sale of obscene Books/Objects (Sec.292 & 293),1.0,2021
Himachal Pradesh,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Jharkhand,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Karnataka,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Kerala,Sale of obscene Books/Objects (Sec.292 & 293),1.0,2021
Madhya Pradesh,Sale of obscene Books/Objects (Sec.292 & 293),12.0,2021
Maharashtra,Sale of obscene Books/Objects (Sec.292 & 293),15.0,2021
Manipur,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Meghalaya,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Mizoram,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Nagaland,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Odisha,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Punjab,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Rajasthan,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Sikkim,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Tamil Nadu,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Telangana,Sale of obscene Books/Objects (Sec.292 & 293),6.0,2021
Tripura,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Uttar Pradesh,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Uttarakhand,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
West Bengal,Sale of obscene Books/Objects (Sec.292 & 293),3.0,2021
TOTAL STATE(S),Sale of obscene Books/Objects (Sec.292 & 293),59.0,2021
Chandigarh,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
D&N Haveli and Daman & Diu,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Delhi,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Jammu & Kashmir,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Ladakh,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Lakshadweep,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
Puducherry,Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
TOTAL UT(S),Sale of obscene Books/Objects (Sec.292 & 293),0.0,2021
TOTAL ALL INDIA,Sale of obscene Books/Objects (Sec.292 & 293),2.0,2021
Andhra Pradesh,Cruelty by Husband or his Relatives (Sec.498-A IPC),7092.0,2021
Arunachal Pradesh,Cruelty by Husband or his Relatives (Sec.498-A IPC),112.0,2021
Assam,Cruelty by Husband or his Relatives (Sec.498-A IPC),12950.0,2021
Bihar,Cruelty by Husband or his Relatives (Sec.498-A IPC),2069.0,2021
Chhattisgarh,Cruelty by Husband or his Relatives (Sec.498-A IPC),963.0,2021
Goa,Cruelty by Husband or his Relatives (Sec.498-A IPC),1.0,2021
Gujarat,Cruelty by Husband or his Relatives (Sec.498-A IPC),2271.0,2021
Haryana,Cruelty by Husband or his Relatives (Sec.498-A IPC),5755.0,2021
Himachal Pradesh,Cruelty by Husband or his Relatives (Sec.498-A IPC),221.0,2021
Jharkhand,Cruelty by Husband or his Relatives (Sec.498-A IPC),931.0,2021
Karnataka,Cruelty by Husband or his Relatives (Sec.498-A IPC),2336.0,2021
Kerala,Cruelty by Husband or his Relatives (Sec.498-A IPC),4997.0,2021
Madhya Pradesh,Cruelty by Husband or his Relatives (Sec.498-A IPC),7929.0,2021
Maharashtra,Cruelty by Husband or his Relatives (Sec.498-A IPC),10095.0,2021
Manipur,Cruelty by Husband or his Relatives (Sec.498-A IPC),18.0,2021
Meghalaya,Cruelty by Husband or his Relatives (Sec.498-A IPC),21.0,2021
Mizoram,Cruelty by Husband or his Relatives (Sec.498-A IPC),11.0,2021
Nagaland,Cruelty by Husband or his Relatives (Sec.498-A IPC),2.0,2021
Odisha,Cruelty by Husband or his Relatives (Sec.498-A IPC),4889.0,2021
Punjab,Cruelty by Husband or his Relatives (Sec.498-A IPC),1714.0,2021
Rajasthan,Cruelty by Husband or his Relatives (Sec.498-A IPC),16949.0,2021
Sikkim,Cruelty by Husband or his Relatives (Sec.498-A IPC),3.0,2021
Tamil Nadu,Cruelty by Husband or his Relatives (Sec.498-A IPC),875.0,2021
Telangana,Cruelty by Husband or his Relatives (Sec.498-A IPC),9468.0,2021
Tripura,Cruelty by Husband or his Relatives (Sec.498-A IPC),355.0,2021
Uttar Pradesh,Cruelty by Husband or his Relatives (Sec.498-A IPC),18375.0,2021
Uttarakhand,Cruelty by Husband or his Relatives (Sec.498-A IPC),519.0,2021
West Bengal,Cruelty by Husband or his Relatives (Sec.498-A IPC),19952.0,2021
TOTAL STATE(S),Cruelty by Husband or his Relatives (Sec.498-A IPC),130873.0,2021
Chandigarh,Cruelty by Husband or his Relatives (Sec.498-A IPC),4.0,2021
D&N Haveli and Daman & Diu,Cruelty by Husband or his Relatives (Sec.498-A IPC),95.0,2021
Delhi,Cruelty by Husband or his Relatives (Sec.498-A IPC),6.0,2021
Jammu & Kashmir,Cruelty by Husband or his Relatives (Sec.498-A IPC),4731.0,2021
Ladakh,Cruelty by Husband or his Relatives (Sec.498-A IPC),501.0,2021
Lakshadweep,Cruelty by Husband or his Relatives (Sec.498-A IPC),9.0,2021
Puducherry,Cruelty by Husband or his Relatives (Sec.498-A IPC),3.0,2021
TOTAL UT(S),Cruelty by Husband or his Relatives (Sec.498-A IPC),12.0,2021
TOTAL ALL INDIA,Cruelty by Husband or his Relatives (Sec.498-A IPC),5361.0,2021
Andhra Pradesh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),45.0,2021
Arunachal Pradesh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Assam,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),21.0,2021
Bihar,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),63.0,2021
Chhattisgarh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),6.0,2021
Goa,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Gujarat,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),11.0,2021
Haryana,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),5.0,2021
Himachal Pradesh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),4.0,2021
Jharkhand,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Karnataka,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),14.0,2021
Kerala,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),5.0,2021
Madhya Pradesh,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),129.0,2021
Maharashtra,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),66.0,2021
Manipur,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),13.0,2021
Meghalaya,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),3.0,2021
Mizoram,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Nagaland,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Odisha,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0.0,2021
Punjab,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Rajasthan,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1.0,2021
Sikkim,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),4.0,2021
Tamil Nadu,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),137.0,2021
Telangana,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),218.0,2021
Tripura,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),6.0,2021
